Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Bangladesh,BGD,1990,0,0,0,0.884
Bangladesh,BGD,1991,0,0,0,0.838
Bangladesh,BGD,1992,0,0,0,0.796
Bangladesh,BGD,1993,0,0,0,0.608
Bangladesh,BGD,1994,0,0,0,0.847
Bangladesh,BGD,1995,0,0,0,0.372
Bangladesh,BGD,1996,0,0,0,0.739
Bangladesh,BGD,1997,0,0,0,0.719
Bangladesh,BGD,1998,0,0,0,0.865
Bangladesh,BGD,1999,0,0,0,0.833
Bangladesh,BGD,2000,0,0,0,0.749
Bangladesh,BGD,2001,0,0,0,0.993
Bangladesh,BGD,2002,0,0.0001,0,0.749
Bangladesh,BGD,2003,0,0.0009,0,0.749
Bangladesh,BGD,2004,0,0.0019,0,0.749
Bangladesh,BGD,2005,0,0.0034,0,0.749
Bangladesh,BGD,2006,0,0.0054,0.0016,0.749
Bangladesh,BGD,2007,0,0.009,0.0016,0.749
Bangladesh,BGD,2008,0,0.0152,0.0029,0.95
Bangladesh,BGD,2009,0.001,0.0251,0.0051,0.417
Bangladesh,BGD,2010,0.002,0.0443,0.0051,0.729
Bangladesh,BGD,2011,0.003,0.0584,0.0051,0.872
Bangladesh,BGD,2012,0.004,0.0909,0.0051,0.777
Bangladesh,BGD,2013,0.004993,0.129563,0.005081,0.7283787
Bangladesh,BGD,2014,0.006015,0.166947,0.005081,0.56645346
Bangladesh,BGD,2015,0.002682,0.198389,0.005081,0.89814645
Bangladesh,BGD,2016,0.002852,0.219999,0.005081,0.8846326
Bangladesh,BGD,2017,0.002852,0.253361,0.005081,1.0295281
Bangladesh,BGD,2018,0.002852,0.275068,0.005081,0.8654111
Bangladesh,BGD,2019,0.002852,0.327543,0.005081,0.8230912
Bangladesh,BGD,2020,0.003029704,0.39008853,0.005094921,0.7006707
Bangladesh,BGD,2021,0.003021426,0.4506887,0.005081,0.6818673
Belarus,BLR,1990,0,0,0,0.02
Belarus,BLR,1991,0,0,0,0.018
Belarus,BLR,1992,0,0,0,0.017
Belarus,BLR,1993,0,0,0,0.019
Belarus,BLR,1994,0,0,0,0.019
Belarus,BLR,1995,0,0,0,0.02
Belarus,BLR,1996,0,0,0,0.016
Belarus,BLR,1997,0,0,0,0.021
Belarus,BLR,1998,0,0,0,0.028
Belarus,BLR,1999,0,0,0,0.019
Belarus,BLR,2000,0,0,0,0.027
Belarus,BLR,2001,0,0,0,0.03
Belarus,BLR,2002,0,0,0,0.029
Belarus,BLR,2003,0,0,0,0.028
Belarus,BLR,2004,0,0,0.001010101,0.033
Belarus,BLR,2005,0,0,0.001,0.036
Belarus,BLR,2006,0.002,0,0.001,0.035
Belarus,BLR,2007,0.014,0,0.001,0.035
Belarus,BLR,2008,0.033,0,0.001,0.039
Belarus,BLR,2009,0.06,0,0.001,0.045
Belarus,BLR,2010,0.084,0,0.001,0.045
Belarus,BLR,2011,0.095,0,0.004,0.042
Belarus,BLR,2012,0.095,0,0.006,0.072
Belarus,BLR,2013,0.082,0.0004,0.008,0.138
Belarus,BLR,2014,0.079,0.002,0.009,0.121
Belarus,BLR,2015,0.094,0.009,0.039,0.111
Belarus,BLR,2016,0.094,0.026,0.073,0.142
Belarus,BLR,2017,0.106,0.089,0.097,0.406
Belarus,BLR,2018,0.109,0.118,0.099,0.324
Belarus,BLR,2019,0.11,0.179,0.166,0.351
Belarus,BLR,2020,0.268,0.17,0.185,0.4
Belarus,BLR,2021,0.26726776,0.2850316,0.18449454,0.343
Belarus,BLR,1985,,,,0.02
Belarus,BLR,1986,,,,0.02
Belarus,BLR,1987,,,,0.02
Belarus,BLR,1988,,,,0.02
Belarus,BLR,1989,,,,0.02
Belgium,BEL,1965,0,0,0,0.272
Belgium,BEL,1966,0,0,0,0.299
Belgium,BEL,1967,0,0,0,0.238
Belgium,BEL,1968,0,0,0,0.244
Belgium,BEL,1969,0,0,0,0.23
Belgium,BEL,1970,0,0,0,0.246
Belgium,BEL,1971,0,0,0,0.134
Belgium,BEL,1972,0,0,0,0.18
Belgium,BEL,1973,0.116,0,0,0.171
Belgium,BEL,1974,0.108,0,0,0.24
Belgium,BEL,1975,0.083,0,0,0.183
Belgium,BEL,1976,0.057,0,0,0.109
Belgium,BEL,1977,0.247,0,0,0.224
Belgium,BEL,1978,0.26,0,0,0.223
Belgium,BEL,1979,0.315,0,0,0.234
Belgium,BEL,1980,0.3,0,0,0.278
Belgium,BEL,1981,0.291,0,0,0.381
Belgium,BEL,1982,0.046,0,0,0.333
Belgium,BEL,1983,0.022,0,0,0.336
Belgium,BEL,1984,0.024,0,0,0.351
Belgium,BEL,1985,0.053,0,0,0.287
Belgium,BEL,1986,0.119,0,0,0.343
Belgium,BEL,1987,0.142,0,0.006,0.429
Belgium,BEL,1988,0.18,0,0.008,0.359
Belgium,BEL,1989,0.191,0,0.007,0.305
Belgium,BEL,1990,0.282,0,0.007,0.266
Belgium,BEL,1991,0.299,0,0.008,0.229
Belgium,BEL,1992,0.267,0,0.009,0.341
Belgium,BEL,1993,0.245,0,0.008,0.254
Belgium,BEL,1994,0.245,0,0.009,0.346
Belgium,BEL,1995,0.321,0,0.009,0.338
Belgium,BEL,1996,0.314,0,0.008,0.239
Belgium,BEL,1997,0.275,0,0.008,0.305
Belgium,BEL,1998,0.359,0,0.011,0.389
Belgium,BEL,1999,0.496,0,0.013,0.341
Belgium,BEL,2000,0.568,0,0.016,0.46
Belgium,BEL,2001,0.597,0,0.037,0.441
Belgium,BEL,2002,0.721,0,0.057,0.36
Belgium,BEL,2003,0.857,0,0.088,0.247
Belgium,BEL,2004,1.037,0.001,0.142,0.317
Belgium,BEL,2005,1.59,0.001,0.227,0.288
Belgium,BEL,2006,2.225,0.002,0.366,0.359
Belgium,BEL,2007,2.6,0.006,0.491,0.389
Belgium,BEL,2008,3.329,0.042,0.637,0.41
Belgium,BEL,2009,3.949,0.166,0.996,0.328
Belgium,BEL,2010,4.330428,0.56,1.292,0.312
Belgium,BEL,2011,4.699934,1.169,2.312,0.196
Belgium,BEL,2012,5.202093,2.148,2.751,0.357
Belgium,BEL,2013,5.0424,2.644,3.665,0.38
Belgium,BEL,2014,4.4253,2.8862,4.6153,0.2952
Belgium,BEL,2015,5.5117,3.0563,5.574,0.3184
Belgium,BEL,2016,5.3754,3.0953,5.4173,0.37
Belgium,BEL,2017,5.7114,3.3078,6.5183,0.2701
Belgium,BEL,2018,5.4186,3.9032,7.5714,0.2923
Belgium,BEL,2019,5.1735,4.2516,9.7502,0.302
Belgium,BEL,2020,5.2749,5.1054,12.7636,0.2669
Belgium,BEL,2021,4.916279,5.608193,11.8788595,0.37435636
Brazil,BRA,1965,0,0,0,25.515
Brazil,BRA,1966,0,0,0,27.906
Brazil,BRA,1967,0,0,0,29.189
Brazil,BRA,1968,0,0,0,30.55
Brazil,BRA,1969,0,0,0,32.692
Brazil,BRA,1970,0.5146915,0,0,39.801
Brazil,BRA,1971,0.63339525,0,0,43.199
Brazil,BRA,1972,0.7165702,0,0,50.681
Brazil,BRA,1973,0.7508004,0,0,57.89
Brazil,BRA,1974,0.7851518,0,0,65.679
Brazil,BRA,1975,0.86717755,0,0,72.287
Brazil,BRA,1976,0.86433774,0,0,82.913
Brazil,BRA,1977,1.1168455,0,0,93.48
Brazil,BRA,1978,1.3319441,0,0,102.746
Brazil,BRA,1979,1.7760195,0,0,116.58
Brazil,BRA,1980,1.8055083,0,0,128.907
Brazil,BRA,1981,1.8736229,0,0,130.765
Brazil,BRA,1982,2.1784744,0,0,141.132
Brazil,BRA,1983,2.9844549,0,0,151.475
Brazil,BRA,1984,2.8516788,0,0,166.593
Brazil,BRA,1985,3.0671256,0,0,178.375
Brazil,BRA,1986,3.1939325,0,0,182.419
Brazil,BRA,1987,3.5656974,0,0,185.6
Brazil,BRA,1988,3.339784,0,0,199.093
Brazil,BRA,1989,3.4031622,0,0,204.69
Brazil,BRA,1990,3.8590624,0,0,206.708
Brazil,BRA,1991,3.9996126,0,0,217.782
Brazil,BRA,1992,4.929361,0,0,223.343
Brazil,BRA,1993,4.9839373,0,0,235.065
Brazil,BRA,1994,5.3882236,0,0,242.705
Brazil,BRA,1995,5.5937405,0,0,253.905
Brazil,BRA,1996,6.75271,0,0.002,265.769
Brazil,BRA,1997,7.378951,0,0.004,278.972
Brazil,BRA,1998,7.505233,0,0.005,291.469
Brazil,BRA,1999,8.376002,0,0.002,293
Brazil,BRA,2000,7.855363,0,0.001,304.403
Brazil,BRA,2001,8.990407,0,0.0349,267.876
Brazil,BRA,2002,10.226147,0,0.061,286.092
Brazil,BRA,2003,11.894463,0,0.061,305.616
Brazil,BRA,2004,12.475056,0,0.061,320.7969
Brazil,BRA,2005,13.5909395,0,0.0929,337.45667
Brazil,BRA,2006,14.845659,0,0.237,348.80545
Brazil,BRA,2007,18.063444,0,0.66278183,374.01514
Brazil,BRA,2008,19.786257,0,1.183,369.5564
Brazil,BRA,2009,22.875872,0,1.238,390.98807
Brazil,BRA,2010,31.942375,0,2.176558,403.28983
Brazil,BRA,2011,32.62904,0,2.704769,428.33292
Brazil,BRA,2012,35.76567,0.00098,5.05,415.34216
Brazil,BRA,2013,40.971848,0.004793593,6.575863,390.992
Brazil,BRA,2014,47.07918,0.016081803,12.210252,373.43906
Brazil,BRA,2015,49.88032,0.05891741,21.625702,359.7428
Brazil,BRA,2016,51.334698,0.08526059,33.488873,380.91095
Brazil,BRA,2017,52.912106,0.8318134,42.373257,370.90646
Brazil,BRA,2018,54.382233,3.4614348,48.47514,388.97107
Brazil,BRA,2019,54.920876,6.654579,55.985622,397.87704
Brazil,BRA,2020,58.741848,10.748342,57.050705,396.3812
Brazil,BRA,2021,54.959217,16.752281,72.28597,362.81845
Bulgaria,BGR,1965,0,0,0,2
Bulgaria,BGR,1966,0,0,0,2.01
Bulgaria,BGR,1967,0,0,0,2.022
Bulgaria,BGR,1968,0,0,0,1.305
Bulgaria,BGR,1969,0,0,0,1.839
Bulgaria,BGR,1970,0,0,0,2.152
Bulgaria,BGR,1971,0,0,0,2.17
Bulgaria,BGR,1972,0,0,0,2.095
Bulgaria,BGR,1973,0,0,0,2.57
Bulgaria,BGR,1974,0,0,0,2.08
Bulgaria,BGR,1975,0,0,0,2.453
Bulgaria,BGR,1976,0,0,0,2.954
Bulgaria,BGR,1977,0,0,0,3.529
Bulgaria,BGR,1978,0,0,0,2.909
Bulgaria,BGR,1979,0,0,0,3.311
Bulgaria,BGR,1980,0,0,0,3.713
Bulgaria,BGR,1981,0,0,0,3.618
Bulgaria,BGR,1982,0,0,0,3.05
Bulgaria,BGR,1983,0,0,0,3.353
Bulgaria,BGR,1984,0,0,0,3.26
Bulgaria,BGR,1985,0,0,0,2.237
Bulgaria,BGR,1986,0,0,0,2.326
Bulgaria,BGR,1987,0,0,0,2.537
Bulgaria,BGR,1988,0,0,0,2.596
Bulgaria,BGR,1989,0,0,0,2.691
Bulgaria,BGR,1990,0,0,0,1.878
Bulgaria,BGR,1991,0,0,0,2.441
Bulgaria,BGR,1992,0,0,0,2.063
Bulgaria,BGR,1993,0,0,0,1.942
Bulgaria,BGR,1994,0,0,0,1.468
Bulgaria,BGR,1995,0,0,0,2.314
Bulgaria,BGR,1996,0,0,0,2.919
Bulgaria,BGR,1997,0,0,0,2.754
Bulgaria,BGR,1998,0,0,0,3.097
Bulgaria,BGR,1999,0,0,0,2.753
Bulgaria,BGR,2000,0,0,0,2.673
Bulgaria,BGR,2001,0,0,0,1.737
Bulgaria,BGR,2002,0,0,0,2.194
Bulgaria,BGR,2003,0,0,0,3.029
Bulgaria,BGR,2004,0,0,0.001,3.168
Bulgaria,BGR,2005,0,0,0.005,4.337
Bulgaria,BGR,2006,0,0,0.02,4.238
Bulgaria,BGR,2007,0,0,0.047,2.874
Bulgaria,BGR,2008,0.016,0,0.122,2.824
Bulgaria,BGR,2009,0.008,0.003,0.237,3.47
Bulgaria,BGR,2010,0.035,0.015,0.681,5.057
Bulgaria,BGR,2011,0.056,0.101,0.861,2.917
Bulgaria,BGR,2012,0.066,0.814,1.221,3.226
Bulgaria,BGR,2013,0.111713,1.361,1.374,4.08
Bulgaria,BGR,2014,0.200792,1.252,1.331,4.605
Bulgaria,BGR,2015,0.270185,1.383,1.452,5.661
Bulgaria,BGR,2016,0.353614,1.386,1.425,3.942
Bulgaria,BGR,2017,0.395981,1.402965,1.504064,2.828103
Bulgaria,BGR,2018,1.572966,1.342775,1.318123,5.146578
Bulgaria,BGR,2019,1.820811,1.4425,1.317,2.9658
Bulgaria,BGR,2020,1.699341,1.480856,1.477131,2.8692093
Bulgaria,BGR,2021,1.694698,1.4895724,1.4332225,4.5625234
CIS (BP),,1965,0,0,0,81.434
CIS (BP),,1990,0.065,0,0,211.2386
CIS (BP),,1991,0.065,0,0,211.4583
CIS (BP),,1992,0.063,0,0,216.0005
CIS (BP),,1993,0.06,0,0,222.579
CIS (BP),,1994,0.061,0,0,226.33
CIS (BP),,1995,0.059,0,0,220.3152
CIS (BP),,1996,0.057,0,0,198.816
CIS (BP),,1997,0.057,0,0,197.854
CIS (BP),,1998,0.058,0,0,198.338
CIS (BP),,1999,0.058,0,0,203.164
CIS (BP),,2000,0.0791,0,0.0019,208.4302
CIS (BP),,2001,0.1141,0,0.0031,217.30629
CIS (BP),,2002,0.1733,0,0.0062,207.3237
CIS (BP),,2003,0.3658,0,0.0086,205.71356
CIS (BP),,2004,0.4498,0,0.008010101,225.78754
CIS (BP),,2005,0.4513,0,0.0078,223.52153
CIS (BP),,2006,0.5077,0,0.0088,222.01114
CIS (BP),,2007,0.4985,0,0.0105,227.40926
CIS (BP),,2008,0.5219,0,0.0081,207.66689
CIS (BP),,2009,0.5574,0.000007375,0.0112,218.31866
CIS (BP),,2010,0.620914,0.000240125,0.009786,216.83788
CIS (BP),,2011,0.652208,0.00182275,0.012539,212.74788
CIS (BP),,2012,0.597849,0.006337759,0.018116,213.0366
CIS (BP),,2013,0.634027,0.0188439,0.0211217,229.43721
CIS (BP),,2014,0.7334,0.17737725,0.1256712,221.1444
CIS (BP),,2015,0.681576,0.41103974,0.3290593,215.42581
CIS (BP),,2016,0.64301,0.6403929,0.5239033,235.8683
CIS (BP),,2017,0.7354732,0.78623927,0.6069637,240.34909
CIS (BP),,2018,0.7268354,0.95261437,0.8290751,244.31325
CIS (BP),,2019,0.7650691,1.6847017,1.3551434,248.45114
CIS (BP),,2020,0.9161088,3.3981996,2.5004814,263.2395
CIS (BP),,2021,0.91387737,4.1045675,4.6057644,266.29605
CIS (BP),,1966,,,,91.823
CIS (BP),,1967,,,,88.571
CIS (BP),,1968,,,,104.04
CIS (BP),,1969,,,,115.181
CIS (BP),,1970,,,,124.377
CIS (BP),,1971,,,,126.099
CIS (BP),,1972,,,,122.899
CIS (BP),,1973,,,,122.345
CIS (BP),,1974,,,,132.03
CIS (BP),,1975,,,,125.987
CIS (BP),,1976,,,,135.735
CIS (BP),,1977,,,,147.014
CIS (BP),,1978,,,,169.701
CIS (BP),,1979,,,,172.023
CIS (BP),,1980,,,,183.938
CIS (BP),,1981,,,,186.744
CIS (BP),,1982,,,,174.677
CIS (BP),,1983,,,,180.362
CIS (BP),,1984,,,,202.988
CIS (BP),,1985,,,,194.09212
CIS (BP),,1986,,,,195.20139
CIS (BP),,1987,,,,196.97798
CIS (BP),,1988,,,,204.91965
CIS (BP),,1989,,,,199.15674
Canada,CAN,1965,0,0,0,118.088
Canada,CAN,1966,0,0,0,131
Canada,CAN,1967,0,0,0,133.924
Canada,CAN,1968,0,0,0,136.2
Canada,CAN,1969,0,0,0,150.638
Canada,CAN,1970,0,0,0,158.137
Canada,CAN,1971,0,0,0,162.461
Canada,CAN,1972,0,0,0,181.639
Canada,CAN,1973,0,0,0,194.654
Canada,CAN,1974,0,0,0,210.667
Canada,CAN,1975,0,0,0,202.47
Canada,CAN,1976,0.707,0,0,212.689
Canada,CAN,1977,1.069,0,0,220.147
Canada,CAN,1978,1.132,0,0,235.254
Canada,CAN,1979,1.345,0,0,244.121
Canada,CAN,1980,1.3,0,0,251.148
Canada,CAN,1981,1.898,0,0,266.015
Canada,CAN,1982,2.139,0,0,257.795
Canada,CAN,1983,2.085,0,0,265.952
Canada,CAN,1984,2.337,0,0,286.123
Canada,CAN,1985,1.677,0,0.001,303.645
Canada,CAN,1986,1.865,0,0.001,310.635
Canada,CAN,1987,2.312,0,0.001,316.206
Canada,CAN,1988,2.485,0,0.001,307.435
Canada,CAN,1989,3.477,0,0.001,290.44974
Canada,CAN,1990,3.954,0,0.001919192,295.68332
Canada,CAN,1991,3.984,0,0.001919192,307.276
Canada,CAN,1992,4.465,0.002052632,0.059,315.17465
Canada,CAN,1993,4.817,0.002052632,0.059,322.2139
Canada,CAN,1994,5.733,0.002052632,0.059,327.8556
Canada,CAN,1995,7.137866,0.003842105,0.059,334.05972
Canada,CAN,1996,7.528515,0.005894737,0.062,354.59207
Canada,CAN,1997,8.16822,0.006947368,0.062,348.67963
Canada,CAN,1998,8.987254,0.010105263,0.062,330.86993
Canada,CAN,1999,8.943149,0.013263158,0.162,345.0008
Canada,CAN,2000,8.917043,0.016421054,0.264,356.76007
Canada,CAN,2001,9.67215,0.019578947,0.329,331.52103
Canada,CAN,2002,10.046104,0.022736842,0.405,349.27463
Canada,CAN,2003,9.4172945,0.022789475,0.69,336.13937
Canada,CAN,2004,9.804526,0.014263158,0.945,338.39835
Canada,CAN,2005,9.155414,0.017,1.5674546,361.95575
Canada,CAN,2006,8.938046,0.021,2.4730656,352.8873
Canada,CAN,2007,8.991077,0.026,3.0072787,367.62146
Canada,CAN,2008,7.978966,0.035,3.7885141,377.48773
Canada,CAN,2009,8.942057,0.109,6.6416516,368.6874
Canada,CAN,2010,10.297558,0.25555557,8.724192,351.3848
Canada,CAN,2011,10.213784,0.5717152,10.188574,375.72372
Canada,CAN,2012,10.913819,0.88080704,11.311488,380.26715
Canada,CAN,2013,11.03561,1.4989899,11.145443,391.78888
Canada,CAN,2014,9.795245,2.120201,12.81707,382.50137
Canada,CAN,2015,9.987179,2.8949516,26.96639,382.19327
Canada,CAN,2016,11.359523,4.0323224,30.933117,385.43243
Canada,CAN,2017,10.850481,3.5737383,31.513615,394.58737
Canada,CAN,2018,10.541605,3.7969697,33.144466,385.89395
Canada,CAN,2019,10.307284,4.0797977,32.875572,381.77032
Canada,CAN,2020,9.385263,4.280405,35.641922,386.54474
Canada,CAN,2021,9.695907,5.1617374,35.117035,380.84628
Central America (BP),,1971,0.107,0,0,2.3249
Central America (BP),,1972,0.141,0,0,2.4749
Central America (BP),,1973,0.117,0,0,2.6368
Central America (BP),,1974,0.156,0,0,2.9355
Central America (BP),,1975,0.338,0,0,2.7535
Central America (BP),,1976,0.724,0,0,2.9213
Central America (BP),,1977,0.699,0,0,2.9274
Central America (BP),,1978,0.752,0,0,3.9839
Central America (BP),,1979,0.642,0,0,4.8552
Central America (BP),,1980,0.68210524,0,0,5.5565
Central America (BP),,1981,1.1091052,0,0,5.7702
Central America (BP),,1982,1.1981052,0,0,5.5823
Central America (BP),,1983,1.0261053,0,0,6.1957
Central America (BP),,1984,1.2371053,0,0,6.9695
Central America (BP),,1985,0.93699,0,0,7.97932
Central America (BP),,1986,0.86075,0,0,9.32351
Central America (BP),,1987,0.910516,0,0,9.683975
Central America (BP),,1988,0.883962,0,0,10.314301
Central America (BP),,1989,1.171867,0,0,11.134195
Central America (BP),,1990,1.2207556,0,0,11.642524
Central America (BP),,1991,1.3350639,0,0,11.327269
Central America (BP),,1992,1.8216531,0,0,10.786794
Central America (BP),,1993,1.72201,0,0,12.02355
Central America (BP),,1994,1.6930572,0,0,11.615682
Central America (BP),,1995,1.7508389,0,0,11.462188
Central America (BP),,1996,1.7394253,0,0.022590363,13.225812
Central America (BP),,1997,1.8508323,0,0.07571247,12.765683
Central America (BP),,1998,1.6143209,0,0.06420843,12.849074
Central America (BP),,1999,2.4137015,0,0.09965608,14.995346
Central America (BP),,2000,2.8056178,0,0.17497908,15.36546
Central America (BP),,2001,3.053275,0,0.1794242,13.711556
Central America (BP),,2002,3.326333,0,0.25431436,14.461675
Central America (BP),,2003,3.5462368,0,0.23022385,15.09187
Central America (BP),,2004,3.7201746,0,0.25543404,16.035534
Central America (BP),,2005,4.018037,0.000544388,0.20231311,17.165888
Central America (BP),,2006,4.3257513,0.000647665,0.27216262,17.985403
Central America (BP),,2007,4.7871113,0.000657647,0.2403967,17.931458
Central America (BP),,2008,4.950512,0.00066069,0.1980772,20.063591
Central America (BP),,2009,5.332244,0.00073434,0.42138657,18.846294
Central America (BP),,2010,5.8775225,0.001016093,0.5218728,21.29564
Central America (BP),,2011,5.9415684,0.001246614,0.74175715,20.975985
Central America (BP),,2012,6.6694965,0.002050906,1.1292565,22.435797
Central America (BP),,2013,7.228454,0.00303411,1.348979,21.88181
Central America (BP),,2014,7.673359,0.012918322,2.0939536,21.53884
Central America (BP),,2015,7.8309464,0.5951424,3.1353307,22.49091
Central America (BP),,2016,8.585856,1.177065,3.2994716,22.886116
Central America (BP),,2017,8.263187,1.4604084,3.2095747,27.22947
Central America (BP),,2018,8.962807,1.7993563,4.4355497,26.94882
Central America (BP),,2019,10.071673,2.2198498,4.400176,21.58391
Central America (BP),,2020,9.697705,2.58506,3.712633,26.932245
Central America (BP),,2021,10.043114,3.0241053,4.0649514,29.871407
Central America (BP),,1965,,,,1.356
Central America (BP),,1966,,,,1.493
Central America (BP),,1967,,,,1.686
Central America (BP),,1968,,,,1.865
Central America (BP),,1969,,,,2.065
Central America (BP),,1970,,,,2.3407
Chile,CHL,1965,0,0,0,3.954
Chile,CHL,1966,0,0,0,4.168
Chile,CHL,1967,0,0,0,4.255
Chile,CHL,1968,0,0,0,3.565
Chile,CHL,1969,0,0,0,4.024
Chile,CHL,1970,0,0,0,4.307
Chile,CHL,1971,0.066,0,0,4.809
Chile,CHL,1972,0.057,0,0,5.73
Chile,CHL,1973,0.051,0,0,5.595
Chile,CHL,1974,0.046,0,0,6.364
Chile,CHL,1975,0.051,0,0,6.388
Chile,CHL,1976,0.073,0,0,6.599
Chile,CHL,1977,0.08,0,0,6.969
Chile,CHL,1978,0.091,0,0,7.251
Chile,CHL,1979,0.094,0,0,7.448
Chile,CHL,1980,0.105,0,0,7.871
Chile,CHL,1981,0.11,0,0,8.15
Chile,CHL,1982,0.137,0,0,8.914
Chile,CHL,1983,0.208,0,0,9.613
Chile,CHL,1984,0.201,0,0,9.975
Chile,CHL,1985,0.195,0,0,11.07
Chile,CHL,1986,0.28,0,0,11.83
Chile,CHL,1987,0.271,0,0,12.823
Chile,CHL,1988,0.327,0,0,12.558
Chile,CHL,1989,0.321,0,0,10.543
Chile,CHL,1990,0.963,0,0,8.941428
Chile,CHL,1991,1.033,0,0,13.135654
Chile,CHL,1992,1.743,0,0,16.74015
Chile,CHL,1993,1.75,0,0,17.217321
Chile,CHL,1994,1.786,0,0,16.985472
Chile,CHL,1995,1.879,0,0,18.413738
Chile,CHL,1996,1.738,0,0,16.873468
Chile,CHL,1997,1.743,0,0,18.943148
Chile,CHL,1998,1.161,0,0,15.937255
Chile,CHL,1999,1.45,0,0,13.577
Chile,CHL,2000,1.375,0,0,19.081
Chile,CHL,2001,1.683,0,0.007,21.68
Chile,CHL,2002,1.781,0,0.007,23.187
Chile,CHL,2003,1.695,0,0.007,22.603
Chile,CHL,2004,2.031,0,0.005,20.969337
Chile,CHL,2005,1.79,0,0.007,25.5755
Chile,CHL,2006,1.431,0,0.007,28.21505
Chile,CHL,2007,2.696,0,0.0112,22.33486
Chile,CHL,2008,3.5882213,0,0.03812314,24.266146
Chile,CHL,2009,3.391682,0,0.07901422,25.17931
Chile,CHL,2010,3.4124773,0,0.325326,21.759474
Chile,CHL,2011,4.314426,0,0.33759564,20.510006
Chile,CHL,2012,5.9831734,0.00034039,0.40838745,20.162024
Chile,CHL,2013,6.896006,0.00675656,0.5450756,19.907211
Chile,CHL,2014,4.989873,0.458713,1.4431201,23.045078
Chile,CHL,2015,5.5661297,1.3601003,2.114648,23.621508
Chile,CHL,2016,6.722216,2.5502636,2.4518394,19.690727
Chile,CHL,2017,7.4493103,3.8959484,3.6255593,21.325731
Chile,CHL,2018,9.157252,5.118721,3.5878947,23.36677
Chile,CHL,2019,9.54655,6.300226,4.895221,21.440327
Chile,CHL,2020,8.741824,7.6148434,5.6023026,21.720932
Chile,CHL,2021,8.4537115,10.596327,9.481755,16.532999
China,CHN,1965,0,0,0,22.097
China,CHN,1966,0,0,0,22.485907
China,CHN,1967,0,0,0,19.383488
China,CHN,1968,0,0,0,22.870396
China,CHN,1969,0,0,0,23.259302
China,CHN,1970,0,0,0,24.037117
China,CHN,1971,0,0,0,29.075233
China,CHN,1972,0,0,0,32.951046
China,CHN,1973,0,0,0,36.82686
China,CHN,1974,0,0,0,41.674942
China,CHN,1975,0,0,0,43.610638
China,CHN,1976,0,0,0,44.194
China,CHN,1977,0,0,0,46.134117
China,CHN,1978,0,0,0,43.22615
China,CHN,1979,0,0,0,48.555946
China,CHN,1980,0,0,0,58.221176
China,CHN,1981,0,0,0,65.51318
China,CHN,1982,0,0,0,74.41386
China,CHN,1983,0,0,0,86.41695
China,CHN,1984,0,0,0,86.8147
China,CHN,1985,0,0,0,92.38756
China,CHN,1986,0,0,0,94.548645
China,CHN,1987,0,0,0,100.02428
China,CHN,1988,0,0,0,109.16802
China,CHN,1989,0,0,0,118.40898
China,CHN,1990,0.064,0.002,0.002020202,126.74397
China,CHN,1991,0.064,0.002,0.009090909,124.68895
China,CHN,1992,0.113,0.003,0.13131313,130.68608
China,CHN,1993,0.117,0.004,0.21212122,151.84616
China,CHN,1994,0.46,0.005,0.3838384,167.42897
China,CHN,1995,3.014,0.007,0.61616164,190.58
China,CHN,1996,1.533,0.009,0.093939394,187.97
China,CHN,1997,2.722,0.011,0.1979798,195.98
China,CHN,1998,2.48,0.014,0.35555556,198.89
China,CHN,1999,2.52,0.017,0.4737374,196.58
China,CHN,2000,2.537,0.022,0.589899,222.41
China,CHN,2001,2.554,0.031,0.7191919,277.43
China,CHN,2002,2.546,0.048,0.83737373,287.97
China,CHN,2003,2.536,0.064,0.9969697,283.68
China,CHN,2004,2.528,0.076,1.2777778,353.544
China,CHN,2005,5.322,0.084,1.9460607,397.017
China,CHN,2006,7.133,0.095,3.7118182,435.786
China,CHN,2007,9.863,0.114,5.479293,485.264
China,CHN,2008,14.866,0.152,13.1,636.96
China,CHN,2009,20.85932,0.279,27.614998,615.644
China,CHN,2010,24.90023,0.701,49.39962,711.3831
China,CHN,2011,27.632,2.61,74.1,688.045
China,CHN,2012,30.133,3.5945098,103.049904,862.7941
China,CHN,2013,37.133,8.373886,138.26413,909.61224
China,CHN,2014,46.26822,23.51216,159.7627,1059.6917
China,CHN,2015,54.07029,39.48057,185.59145,1114.5154
China,CHN,2016,62.134766,66.52795,240.8605,1153.2675
China,CHN,2017,79.59891,117.8,304.6,1165.065
China,CHN,2018,93.72523,176.9,365.8,1198.887
China,CHN,2019,112.72523,224,405.3,1272.538
China,CHN,2020,135.625,261.1,466.5,1321.709
China,CHN,2021,169.93158,327,655.6,1300
Colombia,COL,1965,0,0,0,3.5439494
Colombia,COL,1966,0,0,0,3.9372194
Colombia,COL,1967,0,0,0,4.3892536
Colombia,COL,1968,0,0,0,4.8910117
Colombia,COL,1969,0,0,0,5.4379735
Colombia,COL,1970,0,0,0,6.05274
Colombia,COL,1971,0,0,0,6.4234085
Colombia,COL,1972,0,0,0,7.115021
Colombia,COL,1973,0,0,0,7.7433486
Colombia,COL,1974,0,0,0,8.7920685
Colombia,COL,1975,0.189,0,0,9.7323
